2.6621013385384,2.13173430136468,0.530367037173717,2.34965776905746,2.34965776905746,2.34965776905746,2.11772430595732,2.11772430595732,2.11772430595732,0.617522744628602,0.443288435809737,0.174234308818865,0.108492931606245,0.108492931606245,0.108492931606245,0.181538906286934,0.181538906286934,0.181538906286934
2.76802131902924,2.234594872062,0.533426446967247,2.35041331907083,2.35041331907083,2.35041331907083,2.21093087368284,2.21093087368284,2.21093087368284,0.59639259933359,0.392868363178066,0.203524236155524,0.104453911523625,0.104453911523625,0.104453911523625,0.214532050003512,0.214532050003512,0.214532050003512
3.04087937305584,2.39090843663056,0.649970936425275,2.86040581350478,2.86040581350478,2.86040581350478,2.39021867912177,2.39021867912177,2.39021867912177,0.743388495192472,0.482191946702932,0.26119654848954,0.121075803952123,0.121075803952123,0.121075803952123,0.276765520104808,0.276765520104808,0.276765520104808
3.53402308100633,2.97366315537359,0.560359925632741,2.48879070750966,2.48879070750966,2.48879070750966,2.96525332619643,2.96525332619643,2.96525332619643,0.603990909461645,0.455957067293377,0.148033842168268,0.0949031582157875,0.0949031582157875,0.0949031582157875,0.153937251496321,0.153937251496321,0.153937251496321
3.85366230916299,3.16526828642799,0.688394022734998,3.30636191932266,3.30636191932266,3.30636191932266,3.14471472849645,3.14471472849645,3.14471472849645,0.890746026700653,0.701880244100277,0.188865782600376,0.1136795775992,0.1136795775992,0.1136795775992,0.197219805378284,0.197219805378284,0.197219805378284
3.63040156140251,3.12732769944263,0.503073861959881,2.95079821006807,2.95079821006807,2.95079821006807,3.12553325617379,3.12553325617379,3.12553325617379,0.62902542323369,0.411774837547755,0.217250585685935,0.182864509141359,0.182864509141359,0.182864509141359,0.221071260857554,0.221071260857554,0.221071260857554
3.47573456761409,2.77430983697276,0.701424730641325,3.07490434789428,3.07490434789428,3.07490434789428,2.76071707805049,2.76071707805049,2.76071707805049,0.833306423895815,0.602617567282108,0.230688856613707,0.201432976041461,0.201432976041461,0.201432976041461,0.233939510010623,0.233939510010623,0.233939510010623
4.15650607442166,3.37491025555594,0.781595818865724,2.39058506970731,2.39058506970731,2.39058506970731,3.41156609646926,3.41156609646926,3.41156609646926,1.05297178972697,0.792162920644447,0.260808869082522,0.230210221866849,0.230210221866849,0.230210221866849,0.264208718773153,0.264208718773153,0.264208718773153
4.06751831021168,3.38101288588338,0.686505424328302,3.80159553525154,3.80159553525154,3.80159553525154,3.35480069087177,3.35480069087177,3.35480069087177,0.639711610739733,0.506212123899005,0.133499486840728,0.225007840890438,0.225007840890438,0.225007840890438,0.123331891946316,0.123331891946316,0.123331891946316
3.68865758500576,3.10546636760374,0.583191217402028,3.59542318430035,3.59542318430035,3.59542318430035,3.07055834480404,3.07055834480404,3.07055834480404,0.777213782705262,0.539657953369119,0.237555829336143,0.217736482442291,0.217736482442291,0.217736482442291,0.239757978991016,0.239757978991016,0.239757978991016
3.69765841106505,2.97617017018566,0.721488240879394,3.42884576918488,3.42884576918488,3.42884576918488,2.94536132924024,2.94536132924024,2.94536132924024,0.804747183514329,0.53999748957601,0.264749693938319,0.320467151699034,0.320467151699034,0.320467151699034,0.258558865298239,0.258558865298239,0.258558865298239
4.24546482312372,3.54153780704359,0.703927016080138,3.39160680333685,3.39160680333685,3.39160680333685,3.52871691254292,3.52871691254292,3.52871691254292,0.606269551685346,0.468803687255546,0.1374658644298,0.15779615603114,0.15779615603114,0.15779615603114,0.135206943140762,0.135206943140762,0.135206943140762
3.72932038409463,3.1225902057696,0.606730178325034,3.82406799941752,3.82406799941752,3.82406799941752,3.078262239682,3.078262239682,3.078262239682,0.739490008451381,0.454868483598928,0.284621524852453,0.314427132226926,0.314427132226926,0.314427132226926,0.281309790699734,0.281309790699734,0.281309790699734
3.54593536043412,2.95923848179109,0.586696878643026,2.67109444929769,2.67109444929769,2.67109444929769,2.975210797879,2.975210797879,2.975210797879,0.633629465200893,0.433063940304091,0.200565524896802,0.156942754070868,0.156942754070868,0.156942754070868,0.205412499433017,0.205412499433017,0.205412499433017
3.90936377728076,3.19270743280696,0.716656344473805,3.17996248975032,3.17996248975032,3.17996248975032,3.19836033096616,3.19836033096616,3.19836033096616,0.617276159201763,0.462553363152995,0.154722796048768,0.089698709004824,0.089698709004824,0.089698709004824,0.161947694609207,0.161947694609207,0.161947694609207
